identity,path,split,group_id
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00215.jpg,validation,vid0_frame00215
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00450_combined_0257.jpg,validation,vid0_frame00450
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00450_fog_0059.jpg,validation,vid0_frame00450
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00450_geometric_0345.jpg,validation,vid0_frame00450
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00450_occlusion_0448.jpg,validation,vid0_frame00450
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00450.jpg,validation,vid0_frame00450
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00590_combined_0038.jpg,validation,vid0_frame00590
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00590_combined_0205.jpg,validation,vid0_frame00590
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00590_photometric_0284.jpg,validation,vid0_frame00590
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00590_photometric_0297.jpg,validation,vid0_frame00590
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00590.jpg,validation,vid0_frame00590
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00090_geometric_0431.jpg,validation,vid0_frame00090
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00090.jpg,validation,vid0_frame00090
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00285_combined_0208.jpg,validation,vid0_frame00285
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00285_rain_0048.jpg,validation,vid0_frame00285
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00285.jpg,validation,vid0_frame00285
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00605_photometric_0360.jpg,validation,vid0_frame00605
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00605_rain_0136.jpg,validation,vid0_frame00605
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00605_rain_0211.jpg,validation,vid0_frame00605
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00605.jpg,validation,vid0_frame00605
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00695_geometric_0110.jpg,validation,vid0_frame00695
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00695_geometric_0330.jpg,validation,vid0_frame00695
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00695_photometric_0437.jpg,validation,vid0_frame00695
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00695_snow_0240.jpg,validation,vid0_frame00695
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00695.jpg,validation,vid0_frame00695
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00610_combined_0132.jpg,validation,vid0_frame00610
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00610_combined_0359.jpg,validation,vid0_frame00610
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00610_photometric_0405.jpg,validation,vid0_frame00610
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00610.jpg,validation,vid0_frame00610
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00495_combined_0315.jpg,validation,vid0_frame00495
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00495.jpg,validation,vid0_frame00495
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00465_geometric_0289.jpg,validation,vid0_frame00465
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00465_photometric_0408.jpg,validation,vid0_frame00465
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00465_photometric_0415.jpg,validation,vid0_frame00465
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00465_snow_0071.jpg,validation,vid0_frame00465
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00465.jpg,validation,vid0_frame00465
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00145_geometric_0137.jpg,validation,vid0_frame00145
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00145.jpg,validation,vid0_frame00145
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00180_geometric_0032.jpg,validation,vid0_frame00180
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00180_photometric_0064.jpg,validation,vid0_frame00180
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00180_photometric_0447.jpg,validation,vid0_frame00180
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00180_snow_0278.jpg,validation,vid0_frame00180
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00180.jpg,validation,vid0_frame00180
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00740_combined_0019.jpg,test,vid0_frame00740
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00740_combined_0043.jpg,test,vid0_frame00740
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00740_photometric_0267.jpg,test,vid0_frame00740
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00740.jpg,test,vid0_frame00740
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00365_photometric_0183.jpg,test,vid0_frame00365
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00365_photometric_0318.jpg,test,vid0_frame00365
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00365.jpg,test,vid0_frame00365
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00680_geometric_0004.jpg,test,vid0_frame00680
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00680_geometric_0057.jpg,test,vid0_frame00680
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00680_geometric_0277.jpg,test,vid0_frame00680
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00680_geometric_0298.jpg,test,vid0_frame00680
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00680_photometric_0285.jpg,test,vid0_frame00680
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00680.jpg,test,vid0_frame00680
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00100.jpg,test,vid0_frame00100
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00460_fog_0107.jpg,test,vid0_frame00460
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00460_occlusion_0304.jpg,test,vid0_frame00460
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00460_photometric_0026.jpg,test,vid0_frame00460
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00460_photometric_0394.jpg,test,vid0_frame00460
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00460.jpg,test,vid0_frame00460
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00300_geometric_0106.jpg,test,vid0_frame00300
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00300_geometric_0164.jpg,test,vid0_frame00300
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00300_geometric_0385.jpg,test,vid0_frame00300
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00300.jpg,test,vid0_frame00300
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00050_combined_0065.jpg,test,vid0_frame00050
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00050_combined_0133.jpg,test,vid0_frame00050
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00050_geometric_0181.jpg,test,vid0_frame00050
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00050_geometric_0313.jpg,test,vid0_frame00050
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00050_photometric_0146.jpg,test,vid0_frame00050
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00050_rain_0264.jpg,test,vid0_frame00050
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00050.jpg,test,vid0_frame00050
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00435_geometric_0225.jpg,test,vid0_frame00435
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00435_geometric_0243.jpg,test,vid0_frame00435
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00435_photometric_0148.jpg,test,vid0_frame00435
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00435_photometric_0419.jpg,test,vid0_frame00435
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00435.jpg,test,vid0_frame00435
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00025_photometric_0172.jpg,test,vid0_frame00025
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00025_photometric_0174.jpg,test,vid0_frame00025
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00025.jpg,test,vid0_frame00025
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00420_occlusion_0269.jpg,test,vid0_frame00420
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00420_photometric_0427.jpg,test,vid0_frame00420
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00420.jpg,test,vid0_frame00420
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00410_occlusion_0100.jpg,test,vid0_frame00410
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00410_photometric_0249.jpg,test,vid0_frame00410
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00410_photometric_0303.jpg,test,vid0_frame00410
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00410.jpg,test,vid0_frame00410
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00170_combined_0361.jpg,test,vid0_frame00170
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00170_geometric_0192.jpg,test,vid0_frame00170
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00170_photometric_0223.jpg,test,vid0_frame00170
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00170.jpg,test,vid0_frame00170
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00400_combined_0056.jpg,test,vid0_frame00400
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00400_fog_0395.jpg,test,vid0_frame00400
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00400.jpg,test,vid0_frame00400
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00615_combined_0199.jpg,test,vid0_frame00615
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00615_combined_0212.jpg,test,vid0_frame00615
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00615.jpg,test,vid0_frame00615
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00655_geometric_0207.jpg,test,vid0_frame00655
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00655_geometric_0323.jpg,test,vid0_frame00655
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00655_rain_0005.jpg,test,vid0_frame00655
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00655.jpg,test,vid0_frame00655
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00165_geometric_0409.jpg,test,vid0_frame00165
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00165_photometric_0041.jpg,test,vid0_frame00165
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00165_photometric_0103.jpg,test,vid0_frame00165
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00165_snow_0083.jpg,test,vid0_frame00165
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00165.jpg,test,vid0_frame00165
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00560_combined_0333.jpg,test,vid0_frame00560
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00560_geometric_0011.jpg,test,vid0_frame00560
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00560_photometric_0050.jpg,test,vid0_frame00560
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00560_photometric_0438.jpg,test,vid0_frame00560
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00560.jpg,test,vid0_frame00560
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00335_combined_0407.jpg,test,vid0_frame00335
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00335_photometric_0078.jpg,test,vid0_frame00335
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00335_photometric_0122.jpg,test,vid0_frame00335
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00335_photometric_0295.jpg,test,vid0_frame00335
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00335.jpg,test,vid0_frame00335
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00715_combined_0222.jpg,test,vid0_frame00715
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00715_geometric_0144.jpg,test,vid0_frame00715
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00715.jpg,test,vid0_frame00715
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00095_fog_0283.jpg,test,vid0_frame00095
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00095_geometric_0400.jpg,test,vid0_frame00095
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00095_occlusion_0002.jpg,test,vid0_frame00095
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00095_occlusion_0383.jpg,test,vid0_frame00095
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00095_photometric_0406.jpg,test,vid0_frame00095
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00095_photometric_0449.jpg,test,vid0_frame00095
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00095.jpg,test,vid0_frame00095
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00270_rain_0421.jpg,test,vid0_frame00270
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00270.jpg,test,vid0_frame00270
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00115_combined_0397.jpg,test,vid0_frame00115
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00115_combined_0402.jpg,test,vid0_frame00115
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00115_occlusion_0308.jpg,test,vid0_frame00115
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00115_photometric_0328.jpg,test,vid0_frame00115
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00115.jpg,test,vid0_frame00115
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00710_combined_0003.jpg,test,vid0_frame00710
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00710_combined_0335.jpg,test,vid0_frame00710
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00710_occlusion_0376.jpg,test,vid0_frame00710
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00710_photometric_0256.jpg,test,vid0_frame00710
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00710.jpg,test,vid0_frame00710
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00200.jpg,test,vid0_frame00200
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00225_combined_0301.jpg,test,vid0_frame00225
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00225_combined_0446.jpg,test,vid0_frame00225
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00225_geometric_0404.jpg,test,vid0_frame00225
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00225_rain_0272.jpg,test,vid0_frame00225
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00225.jpg,test,vid0_frame00225
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00735_geometric_0414.jpg,test,vid0_frame00735
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00735_geometric_0433.jpg,test,vid0_frame00735
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00735_snow_0287.jpg,test,vid0_frame00735
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00735.jpg,test,vid0_frame00735
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00700_geometric_0436.jpg,test,vid0_frame00700
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00700_occlusion_0155.jpg,test,vid0_frame00700
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00700_rain_0113.jpg,test,vid0_frame00700
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00700_rain_0312.jpg,test,vid0_frame00700
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00700.jpg,test,vid0_frame00700
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00665_occlusion_0039.jpg,test,vid0_frame00665
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00665_occlusion_0388.jpg,test,vid0_frame00665
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00665_photometric_0265.jpg,test,vid0_frame00665
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00665_photometric_0380.jpg,test,vid0_frame00665
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00665_snow_0236.jpg,test,vid0_frame00665
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00665.jpg,test,vid0_frame00665
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00060_photometric_0250.jpg,test,vid0_frame00060
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00060_photometric_0339.jpg,test,vid0_frame00060
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00060_snow_0261.jpg,test,vid0_frame00060
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00060.jpg,test,vid0_frame00060
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00535.jpg,test,vid0_frame00535
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00440_geometric_0353.jpg,test,vid0_frame00440
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00440_geometric_0422.jpg,test,vid0_frame00440
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00440_photometric_0173.jpg,test,vid0_frame00440
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00440.jpg,test,vid0_frame00440
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00085_geometric_0062.jpg,test,vid0_frame00085
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00085_geometric_0104.jpg,test,vid0_frame00085
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00085_photometric_0109.jpg,test,vid0_frame00085
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00085_photometric_0154.jpg,test,vid0_frame00085
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00085_photometric_0362.jpg,test,vid0_frame00085
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00085.jpg,test,vid0_frame00085
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00075.jpg,test,vid0_frame00075
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00080_geometric_0197.jpg,test,vid0_frame00080
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00080_geometric_0260.jpg,test,vid0_frame00080
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00080_geometric_0332.jpg,test,vid0_frame00080
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00080_photometric_0171.jpg,test,vid0_frame00080
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00080.jpg,test,vid0_frame00080
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00310_combined_0373.jpg,test,vid0_frame00310
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00310_photometric_0242.jpg,test,vid0_frame00310
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\raw_vid0_frame00310.jpg,test,vid0_frame00310
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00415_fog_0317.jpg,test,vid0_frame00415
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00415_occlusion_0094.jpg,test,vid0_frame00415
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00415_rain_0292.jpg,test,vid0_frame00415
Jessica,C:\Users\main\Frentzen\Project\ISD\training_images_augmented_v2\Jessica\aug_vid0_frame00415_snow_0084.jpg,test,vid0_frame00415
